-0.08;4.28;8.55
-1.04;5.80;9.88
-0.91;3.66;8.65
-0.38;4.22;6.30
-0.60;5.19;8.63
-1.46;3.95;7.13
-0.78;4.25;6.15
-0.83;5.50;12.66
-0.76;4.63;7.48
-0.79;4.32;4.09
0.27;6.78;10.60
1.06;4.92;5.42
0.72;5.28;6.78
-1.29;6.23;8.49
-0.64;4.68;8.35
-0.45;4.49;5.77
-0.17;5.93;11.32
2.02;4.87;6.36
-0.23;5.14;6.73
-1.50;5.94;10.03
-2.94;4.47;8.92
