1556365978455;-0.83;5.72;7.58
1556365978485;-0.68;5.47;7.46
1556365978488;-0.65;5.45;7.54
1556365978490;-0.57;5.40;7.67
1556365978513;-0.45;5.32;7.78
1556365978516;-0.35;5.21;7.89
1556365978518;-0.25;5.10;8.01
1556365978538;-0.17;5.02;8.02
1556365978542;-0.14;4.95;7.93
1556365978545;-0.15;4.91;7.83
1556365978559;-0.19;4.88;7.71
1556365978568;-0.23;4.86;7.60
1556365978589;-0.30;4.81;7.49
1556365978593;-0.39;4.74;7.39
1556365978595;-0.51;4.67;7.35
1556365978609;-0.61;4.59;7.32
1556365978612;-0.68;4.46;7.25
1556365978628;-0.73;4.31;7.13
1556365978633;-0.78;4.14;7.03
1556365978643;-0.84;3.96;6.95
1556365978657;-0.90;3.76;6.87
1556365978671;-0.89;3.56;6.76
1556365978677;-0.85;3.34;6.68
1556365978688;-0.81;2.51;6.44
1556365978694;-0.77;2.70;6.25
1556365978706;-0.64;2.54;6.00
1556365978722;-0.60;2.43;5.74
1556365978724;-0.59;2.37;5.51
1556365978739;-0.57;2.35;5.34
1556365978744;-0.52;2.34;5.23
1556365978756;-0.43;2.33;5.17
1556365978772;-0.35;2.32;5.18
1556365978778;-0.30;2.31;5.23
1556365978789;-0.26;2.32;5.35
1556365978794;-0.28;2.33;5.54
1556365978806;-0.33;2.35;5.75
1556365978823;-0.35;2.34;5.89
1556365978825;-0.34;2.30;6.02
1556365978840;-0.32;2.25;6.15
1556365978845;-0.24;2.21;6.32
1556365978857;-0.16;2.19;6.51
1556365978874;-0.08;2.18;6.70
1556365978879;0.01;2.19;6.90
1556365978892;0.09;2.17;7.15
1556365978895;0.14;2.15;7.51
1556365978908;0.19;2.14;7.95
1556365978924;0.21;2.12;8.43
1556365978927;0.18;2.09;8.91
1556365978942;0.11;2.04;9.35
1556365978946;0.01;1.97;9.76
1556365978959;-0.05;1.90;10.16
1556365978977;-0.06;1.81;10.53
1556365978983;-0.05;1.72;10.88
1556365978994;-0.06;1.63;11.17
1556365978996;-0.03;1.56;11.33
1556365979011;0.03;1.53;11.42
1556365979015;0.10;1.50;11.46
1556365979028;0.17;1.51;11.54
1556365979043;0.20;1.52;11.62
1556365979046;0.15;1.67;11.77
1556365979059;-0.56;1.75;11.97
1556365979065;-0.13;1.81;12.17
1556365979078;-0.15;1.80;12.33
1556365979093;-0.16;1.81;12.45
1556365979096;-0.17;1.82;12.53
1556365979110;-0.19;1.75;12.59
1556365979115;-0.17;1.67;12.70
1556365979128;-0.11;1.64;12.75
1556365979143;-0.06;1.63;12.77
1556365979146;0.00;1.64;12.82
1556365979160;0.05;1.68;12.90
1556365979165;0.11;1.74;12.99
1556365979177;0.16;1.81;13.08
1556365979194;0.20;1.89;13.20
1556365979199;0.23;1.96;13.32
1556365979212;0.28;2.03;13.44
1556365979217;0.31;2.07;13.52
1556365979229;0.32;2.08;13.63
1556365979248;0.29;2.04;13.73
1556365979252;0.26;1.98;13.84
1556365979267;0.25;1.93;13.95
1556365979269;0.26;1.90;14.09
1556365979280;0.25;1.86;14.20
1556365979296;0.23;1.81;14.29
1556365979300;0.18;1.79;14.36
1556365979312;0.12;1.82;14.38
1556365979316;0.08;1.88;14.34
1556365979329;0.05;1.98;14.16
1556365979336;0.04;2.12;13.85
1556365979347;0.03;2.30;13.45
