1556365925743;-0.57;4.99;8.16
1556365925759;-0.03;5.16;8.73
1556365925783;-0.08;5.17;8.84
1556365925786;-0.22;5.16;9.14
1556365925788;-0.40;5.07;9.47
1556365925792;-0.53;4.92;9.63
1556365925813;-0.59;4.82;9.60
1556365925816;-0.62;4.78;9.46
1556365925831;-0.64;4.82;9.31
1556365925836;-0.67;4.90;9.18
1556365925857;-0.71;4.95;9.11
1556365925864;-0.74;4.96;9.07
1556365925866;-0.75;4.91;9.05
1556365925881;-0.77;4.89;9.04
1556365925898;-0.79;4.87;8.99
1556365925900;-0.79;4.83;8.93
1556365925913;-0.80;4.78;8.84
1556365925916;-0.81;4.74;8.75
1556365925928;-0.82;4.72;8.71
1556365925942;-0.84;4.73;8.68
1556365925945;-0.86;4.74;8.65
1556365925958;-0.87;4.75;8.62
1556365925965;-0.86;4.76;8.61
1556365925978;-0.82;4.79;8.62
1556365925995;-0.72;4.81;8.63
1556365925997;-0.71;4.83;8.69
1556365926010;-0.70;4.86;8.76
1556365926012;-0.67;4.87;8.84
1556365926028;-0.63;4.88;8.90
1556365926032;-0.59;4.91;8.94
1556365926045;-0.54;4.93;8.96
1556365926061;-0.47;4.94;8.97
1556365926067;-0.41;4.95;8.98
1556365926079;-0.37;4.96;8.99
1556365926082;-0.34;4.95;9.02
1556365926096;-0.32;4.96;9.04
1556365926112;-0.31;4.95;9.05
1556365926115;-0.34;4.94;9.06
1556365926129;-0.36;4.93;9.03
1556365926132;-0.40;4.94;9.01
1556365926145;-0.45;4.93;8.97
1556365926161;-0.50;4.91;8.94
1556365926167;-0.53;4.89;8.88
1556365926179;-0.57;4.87;8.84
1556365926182;-0.58;4.86;8.82
1556365926197;-0.60;4.85;8.83
1556365926214;-0.61;4.86;8.87
1556365926216;-0.60;4.84;8.91
1556365926229;-0.61;4.83;8.93
1556365926232;-0.60;4.82;8.94
1556365926247;-0.62;4.83;8.90
1556365926264;-0.61;4.84;8.87
1556365926270;-0.62;4.85;8.88
1556365926281;-0.61;4.86;8.87
1556365926283;-0.62;4.85;8.88
1556365926296;-0.61;4.86;8.89
1556365926303;-0.62;4.87;8.91
1556365926316;-0.63;4.87;8.92
1556365926330;-0.62;4.87;8.93
1556365926333;-0.64;4.87;8.90
1556365926348;-0.63;4.88;8.87
1556365926353;-0.61;4.89;8.86
1556365926367;-0.59;4.88;8.82
1556365926373;-0.57;4.87;8.77
1556365926385;-0.60;4.87;8.78
1556365926399;-0.62;4.87;8.80
1556365926403;-0.61;4.85;8.81
1556365926416;-0.58;4.84;8.79
1556365926431;-0.57;4.86;8.80
1556365926433;-0.57;4.88;8.82
1556365926450;-0.53;4.90;8.85
1556365926453;-0.49;4.91;8.88
1556365926466;-0.46;4.92;8.93
1556365926481;-0.45;4.91;8.97
1556365926487;-0.46;4.90;9.00
1556365926499;-0.49;4.88;8.99
1556365926504;-0.53;4.89;8.98
1556365926517;-0.55;4.90;8.97
1556365926533;-0.57;4.89;8.94
1556365926536;-0.56;4.90;8.90
1556365926549;-0.57;4.89;8.88
1556365926554;-0.58;4.88;8.85
1556365926566;-0.60;4.87;8.81
1556365926582;-0.61;4.87;8.78
1556365926587;-0.60;4.84;8.75
1556365926599;-0.63;4.83;8.73
1556365926604;-0.66;4.82;8.74
1556365926616;-0.68;4.83;8.76
1556365926633;-0.67;4.82;8.77
1556365926635;-0.65;4.83;8.74
