1556366007372;0.55;3.56;6.67
1556366007399;-0.19;4.20;7.81
1556366007402;-0.30;4.31;8.07
1556366007404;-0.49;4.52;8.61
1556366007423;-0.72;4.67;9.09
1556366007427;-0.95;4.70;9.42
1556366007430;-1.11;4.68;9.58
1556366007448;-1.15;4.67;9.60
1556366007464;-1.09;4.69;9.56
1556366007467;-1.02;4.70;9.60
1556366007484;-0.97;4.68;9.76
1556366007492;-0.94;4.67;10.01
1556366007495;-0.93;4.68;10.29
1556366007509;-0.97;4.72;10.53
1556366007513;-1.04;4.78;10.74
1556366007528;-1.06;4.89;10.82
1556366007531;-0.96;5.04;10.65
1556366007547;-0.77;5.15;10.24
1556366007561;-0.67;5.17;9.85
1556366007563;-0.74;5.18;9.65
1556366007577;-0.90;5.20;9.62
1556366007581;-1.06;5.26;9.67
1556366007594;-1.19;5.29;9.87
1556366007612;-1.32;5.19;10.35
1556366007614;-1.47;4.95;11.05
1556366007633;-1.61;4.64;12.39
1556366007636;-1.68;4.32;12.42
1556366007641;-1.67;3.59;12.16
1556366007662;-1.55;3.33;11.66
1556366007663;-1.43;3.23;10.98
1556366007679;-1.28;3.21;10.15
1556366007681;-1.11;3.25;9.24
1556366007696;-0.90;3.30;8.32
1556366007703;-0.70;3.38;7.56
1556366007718;-0.49;3.49;7.05
1556366007721;-0.31;3.60;6.90
1556366007731;-0.21;3.72;7.12
1556366007745;-0.23;3.81;7.57
1556366007762;-0.34;3.85;8.04
1556366007765;-0.48;3.86;8.42
1556366007779;-0.59;3.82;8.66
1556366007781;-0.69;3.76;8.79
1556366007796;-0.79;3.71;8.87
1556366007802;-0.85;3.70;8.88
1556366007815;-0.84;3.72;8.80
1556366007829;-0.80;3.73;8.71
1556366007832;-0.78;3.71;8.67
1556366007847;-0.77;3.67;8.75
1556366007852;-0.79;3.65;8.96
1556366007865;-0.81;3.63;9.21
1556366007880;-0.80;3.59;9.37
1556366007883;-0.74;3.56;9.40
1556366007897;-0.63;3.57;9.36
1556366007903;-0.50;3.58;9.19
1556366007917;-0.35;3.59;8.95
1556366007931;-0.24;3.57;8.73
1556366007934;-0.18;3.58;8.56
1556366007949;-0.19;3.60;8.45
1556366007952;-0.24;3.68;8.36
1556366007967;-0.29;3.93;8.20
1556366007981;-0.33;3.94;8.21
1556366007983;-0.35;4.05;8.19
1556366007998;-0.42;4.22;8.30
1556366008003;-1.14;4.33;8.49
1556366008017;-0.75;4.46;8.72
1556366008032;-0.79;4.59;9.01
1556366008035;-0.81;4.68;9.29
1556366008055;-0.80;4.75;9.49
1556366008058;-0.79;4.79;9.61
1556366008063;-0.76;4.80;9.71
1556366008083;-0.75;4.81;9.82
1556366008086;-0.74;4.84;9.91
1556366008100;-0.69;4.94;9.96
1556366008106;-0.54;5.13;9.83
1556366008119;-0.34;5.27;9.53
1556366008134;-0.25;5.22;9.35
1556366008136;-0.32;5.05;9.45
1556366008149;-0.46;4.85;9.82
1556366008153;-0.59;4.69;10.34
1556366008168;-0.73;4.53;10.90
1556366008173;-0.88;4.28;11.42
1556366008186;-1.02;3.98;11.80
1556366008202;-1.12;3.72;12.01
1556366008208;-1.19;3.46;12.07
1556366008220;-1.24;3.25;11.99
1556366008223;-1.25;3.12;11.71
1556366008239;-1.22;3.08;11.20
1556366008244;-1.07;3.13;10.52
1556366008253;-0.90;3.21;9.77
1556366008269;-0.76;3.24;9.03
