1556365995160;-1.25;3.87;7.83
1556365995169;-1.92;4.21;9.95
1556365995188;-1.97;4.18;10.15
1556365995191;-2.06;4.03;10.56
1556365995209;-2.11;3.21;10.98
1556365995213;-2.04;3.58;10.99
1556365995229;-1.85;3.39;10.78
1556365995232;-1.58;3.31;10.30
1556365995249;-1.27;3.32;9.59
1556365995252;-0.95;3.36;8.80
1556365995266;-0.63;3.44;8.11
1556365995272;-0.38;3.54;7.62
1556365995285;-0.22;3.65;7.34
1556365995299;-0.17;3.76;7.22
1556365995302;-0.21;3.90;7.24
1556365995316;-0.30;4.00;7.37
1556365995318;-0.39;4.10;7.58
1556365995330;-0.50;4.20;7.86
1556365995343;-0.58;4.31;8.13
1556365995347;-0.64;4.40;8.39
1556365995359;-0.68;4.45;8.64
1556365995377;-0.72;4.48;8.94
1556365995382;-0.73;4.49;9.29
1556365995394;-0.76;4.45;9.69
1556365995399;-0.78;4.42;10.16
1556365995412;-0.80;4.41;10.69
1556365995427;-0.85;4.40;11.20
1556365995429;-0.88;4.36;11.61
1556365995443;-0.85;4.30;11.81
1556365995447;-0.74;4.27;11.82
1556365995460;-0.55;4.33;11.42
1556365995477;0.38;4.69;10.95
1556365995479;0.51;4.82;10.39
1556365995494;0.59;4.83;9.89
1556365995497;0.42;4.79;9.66
1556365995512;0.07;4.77;9.96
1556365995517;-0.34;4.69;10.73
1556365995530;-0.72;4.48;11.68
1556365995545;-1.01;4.15;12.59
1556365995547;-1.15;3.74;13.23
1556365995561;-1.17;3.29;13.40
1556365995567;-1.05;2.87;13.02
1556365995579;-0.85;2.60;12.15
1556365995595;-0.60;2.54;11.03
1556365995598;-0.39;2.64;9.85
1556365995612;-0.24;2.80;8.73
1556365995618;-0.10;2.95;7.75
1556365995629;0.07;3.13;6.93
1556365995646;0.25;3.33;6.36
1556365995648;0.40;3.52;6.10
1556365995662;0.50;3.70;6.19
1556365995668;0.54;3.84;6.51
1556365995680;0.53;3.92;6.94
1556365995697;0.45;3.93;7.41
1556365995699;0.33;3.88;7.88
1556365995714;0.15;3.86;8.28
1556365995718;-0.04;3.88;8.62
1556365995730;-0.24;3.89;8.90
1556365995747;-0.42;3.82;9.13
1556365995749;-0.57;3.72;9.36
1556365995764;-0.64;3.62;9.61
1556365995768;-0.67;3.53;9.89
1556365995780;-0.65;3.45;10.19
1556365995798;-0.57;3.33;10.43
1556365995800;-0.46;3.18;10.57
1556365995815;-0.33;3.02;10.58
1556365995818;-0.20;2.86;9.82
1556365995832;-0.07;2.82;10.14
1556365995849;0.03;3.14;9.17
1556365995850;0.04;3.42;8.59
1556365995866;-0.02;3.71;8.07
1556365995868;-0.08;3.98;7.63
1556365995883;-0.11;4.24;7.31
1556365995888;-0.12;4.49;7.14
1556365995900;-0.14;4.70;7.15
1556365995916;-0.20;4.86;7.25
1556365995919;-0.29;4.95;7.43
1556365995933;-0.38;5.02;7.73
1556365995939;-0.48;5.06;8.10
1556365995951;-0.55;5.07;8.49
1556365995967;-0.58;5.08;8.85
1556365995969;-0.61;5.05;9.18
1556365995983;-0.62;5.02;9.45
1556365995989;-0.58;4.99;9.67
1556365996000;-0.51;4.95;9.90
1556365996018;-0.38;4.90;10.12
1556365996020;-0.23;4.82;10.31
1556365996034;-0.11;4.70;10.43
1556365996039;0.00;4.61;10.48
1556365996051;0.14;4.62;10.45
