1556365937302;-0.06;7.66;6.66
1556365937311;0.37;7.35;7.06
1556365937333;0.38;7.35;7.10
1556365937336;0.34;7.31;7.14
1556365937380;0.27;7.29;7.13
1556365937383;0.18;7.28;7.01
1556365937386;0.11;7.30;6.82
1556365937389;0.07;7.32;6.63
1556365937390;0.04;7.35;6.45
1556365937391;0.05;7.35;6.32
1556365937406;0.04;7.36;6.26
1556365937412;0.05;7.35;6.32
1556365937432;0.03;7.35;6.44
1556365937436;0.00;7.35;6.58
1556365937451;-0.02;7.33;6.72
1556365937454;-0.05;7.32;6.82
1556365937469;-0.06;7.33;6.87
1556365937473;-0.05;7.34;6.84
1556365937489;-0.06;7.35;6.76
1556365937491;-0.08;7.38;6.70
1556365937498;-0.09;7.41;6.71
1556365937517;-0.08;7.42;6.76
1556365937522;-0.10;7.43;6.84
1556365937536;-0.09;7.42;6.90
1556365937538;-0.08;7.39;6.92
1556365937551;-0.07;7.37;6.90
1556365937568;-0.08;7.38;6.85
1556365937570;-0.07;7.37;6.79
1556365937585;-0.06;7.38;6.74
1556365937588;-0.02;7.37;6.72
1556365937602;-0.01;7.38;6.73
1556365937618;0.00;7.37;6.75
1556365937623;-0.02;7.35;6.76
1556365937636;-0.03;7.35;6.14
1556365937638;-0.04;7.97;6.72
1556365937653;-0.03;7.38;6.73
1556365937669;0.00;7.39;6.74
1556365937671;0.02;7.38;6.75
1556365937687;0.03;7.39;6.78
1556365937689;0.02;7.40;6.81
1556365937703;0.01;7.38;6.82
1556365937721;-0.01;7.37;6.79
1556365937727;-0.03;7.38;6.80
1556365937739;-0.05;7.37;6.82
1556365937741;-0.07;7.38;6.85
1556365937753;-0.08;7.39;6.86
1556365937759;-0.07;7.40;6.82
1556365937772;-0.06;7.38;6.79
1556365937787;-0.07;7.37;6.76
1556365937789;-0.08;7.35;6.75
1556365937804;-0.09;7.35;6.76
1556365937809;-0.08;7.34;6.77
1556365937822;-0.09;7.33;6.79
1556365937839;-0.11;7.34;6.80
1556365937841;-0.12;7.35;6.81
1556365937856;-0.11;7.35;6.80
1556365937859;-0.11;7.36;6.81
1556365937871;-0.10;7.37;6.83
1556365937889;-0.08;7.38;6.84
1556365937891;-0.07;7.37;6.86
1556365937906;-0.08;7.36;6.88
1556365937909;-0.07;7.37;6.89
1556365937922;-0.06;7.38;6.88
1556365937939;-0.05;7.39;6.86
1556365937942;-0.07;7.38;6.83
1556365937957;-0.06;7.39;6.78
1556365937960;-0.07;7.37;6.75
1556365937972;-0.08;7.35;6.76
1556365937989;-0.06;7.34;6.77
1556365937991;-0.04;7.35;6.79
1556365938007;-0.02;7.34;6.80
1556365938011;-0.01;7.35;6.79
1556365938024;0.00;7.35;6.78
1556365938043;0.01;7.35;6.77
1556365938045;0.00;7.36;6.75
1556365938058;-0.01;7.37;6.73
1556365938062;-0.02;7.38;6.72
1556365938075;-0.03;7.39;6.73
1556365938091;-0.05;7.40;6.72
1556365938095;-0.06;7.41;6.75
1556365938109;-0.05;7.39;6.77
1556365938112;-0.03;7.38;6.81
1556365938127;-0.01;7.37;6.86
1556365938133;0.00;7.38;6.90
1556365938145;-0.03;7.39;6.91
1556365938159;-0.06;7.38;6.92
1556365938162;-0.09;7.39;6.91
1556365938176;-0.11;7.38;6.92
1556365938193;-0.10;7.37;6.90
1556365938195;-0.11;7.38;6.90
