1556365966908;-0.57;4.81;8.43
1556365966917;0.00;4.51;7.84
1556365966938;-0.02;4.52;7.93
1556365966941;-0.08;4.55;8.17
1556365966956;-0.12;4.43;9.00
1556365966961;-0.11;4.44;9.01
1556365966978;-0.02;4.33;9.18
1556365966981;0.08;4.24;9.17
1556365966997;0.18;4.19;9.03
1556365966999;0.30;4.15;8.81
1556365967013;0.38;4.13;8.59
1556365967019;0.42;4.12;8.41
1556365967033;0.43;4.13;8.14
1556365967037;0.42;4.12;8.15
1556365967053;0.43;4.11;7.99
1556365967071;0.40;4.08;7.87
1556365967073;0.36;4.01;7.83
1556365967088;0.30;3.93;7.82
1556365967091;0.20;3.83;7.81
1556365967097;0.11;3.73;7.80
1556365967119;0.03;3.64;7.79
1556365967125;-0.01;3.54;7.75
1556365967127;-0.03;3.42;7.48
1556365967148;-0.02;3.29;7.29
1556365967150;-0.05;3.10;7.02
1556365967163;-0.11;3.01;6.70
1556365967167;-0.11;2.91;6.38
1556365967180;-0.10;2.82;6.03
1556365967197;-0.05;2.75;5.74
1556365967199;0.01;2.76;5.50
1556365967214;0.09;2.80;5.37
1556365967217;0.15;2.84;5.35
1556365967232;0.20;2.88;5.49
1556365967237;0.21;2.92;5.77
1556365967249;0.18;2.97;6.17
1556365967265;0.13;2.98;6.58
1556365967267;0.11;2.89;6.90
1556365967281;0.13;2.76;7.12
1556365967287;0.16;2.60;7.22
1556365967299;0.19;2.48;7.21
1556365967316;0.22;2.37;7.18
1556365967319;0.26;2.25;7.19
1556365967333;0.31;2.14;7.20
1556365967339;0.39;2.02;7.19
1556365967350;0.53;1.92;7.17
1556365967366;0.68;1.84;7.18
1556365967368;0.79;1.73;7.19
1556365967383;0.87;1.63;7.29
1556365967388;0.90;1.53;7.46
1556365967400;0.89;1.47;7.68
1556365967430;0.88;1.38;7.92
1556365967433;0.87;1.25;8.15
1556365967440;0.89;1.06;8.70
1556365967441;0.95;1.07;8.71
1556365967455;1.02;0.97;9.15
1556365967469;1.12;0.85;9.74
1556365967471;1.22;0.73;10.41
1556365967487;1.29;0.58;11.09
1556365967489;1.30;0.45;11.68
1556365967502;1.25;0.36;12.11
1556365967518;1.17;0.37;11.97
1556365967520;1.03;0.32;11.74
1556365967536;1.04;0.28;11.63
1556365967541;1.03;0.39;11.53
1556365967552;1.02;0.58;11.34
1556365967568;1.06;0.73;11.27
1556365967570;1.13;0.82;11.44
1556365967586;1.17;0.92;11.70
1556365967589;1.16;1.02;11.95
1556365967602;1.13;1.12;12.19
1556365967619;1.09;1.23;12.41
1556365967621;1.02;1.29;12.65
1556365967636;0.92;1.30;12.91
1556365967641;0.85;1.31;13.10
1556365967653;0.81;1.35;13.19
1556365967659;0.79;1.36;13.24
1556365967672;0.82;1.35;13.33
1556365967687;0.89;1.37;13.46
1556365967689;0.95;1.39;13.62
1556365967704;1.01;1.44;13.74
1556365967709;1.06;1.51;13.78
1556365967722;1.16;1.63;13.76
1556365967738;1.30;1.78;13.72
1556365967743;1.46;1.97;13.69
1556365967755;1.59;2.17;13.61
1556365967759;1.67;2.38;13.57
1556365967772;1.70;2.66;13.58
1556365967788;1.69;3.00;13.60
1556365967791;1.67;3.35;13.56
1556365967805;1.65;3.73;13.37
