1556365965195;0.53;4.99;7.47
1556365965203;0.54;5.00;7.48
1556365965222;0.00;5.48;7.47
1556365965225;0.02;5.53;8.89
1556365965243;0.07;5.62;9.06
1556365965246;0.16;5.57;9.09
1556365965265;0.18;5.51;9.05
1556365965268;0.14;5.45;8.88
1556365965283;0.11;5.44;8.58
1556365965286;0.09;5.48;8.28
1556365965301;0.10;5.55;8.08
1556365965308;0.06;5.62;8.03
1556365965326;0.03;5.64;8.09
1556365965330;0.00;5.65;8.16
1556365965332;-0.02;5.62;8.15
1556365965349;0.01;5.56;8.07
1556365965352;0.10;5.53;8.01
1556365965371;0.13;5.54;7.99
1556365965374;0.14;5.52;8.04
1556365965392;0.15;5.53;8.12
1556365965395;0.22;5.59;8.22
1556365965409;0.32;5.77;8.38
1556365965415;0.41;5.97;8.59
1556365965428;0.48;6.13;8.79
1556365965429;0.54;6.22;8.95
1556365965446;0.63;6.22;9.22
1556365965461;0.75;6.10;9.80
1556365965464;0.86;5.91;10.72
1556365965479;0.96;5.76;11.88
1556365965482;1.02;5.61;13.05
1556365965494;1.05;5.38;14.00
1556365965500;1.06;5.03;14.56
1556365965516;1.07;4.62;14.67
1556365965522;1.12;4.19;14.43
1556365965530;1.19;3.82;14.01
1556365965544;1.25;3.45;13.61
1556365965550;1.33;3.08;13.37
1556365965563;1.43;2.81;13.33
1556365965578;1.53;2.54;13.49
1556365965581;1.56;2.26;13.86
1556365965596;1.47;2.05;14.54
1556365965600;1.31;1.87;14.55
1556365965614;1.16;1.37;14.78
1556365965631;1.02;1.38;14.79
1556365965636;0.86;1.12;14.92
1556365965649;0.08;0.73;14.93
1556365965651;0.37;0.58;14.86
1556365965664;0.23;0.52;14.76
1556365965681;0.10;0.54;14.62
1556365965682;0.02;0.57;14.36
1556365965697;0.03;0.63;13.90
1556365965700;0.10;0.76;13.27
1556365965715;0.24;0.90;12.63
1556365965732;0.36;1.02;12.06
1556365965737;0.45;1.14;11.55
1556365965750;0.53;1.28;11.08
1556365965752;0.59;1.44;10.70
1556365965765;0.65;1.57;10.38
1556365965782;0.67;1.67;10.15
1556365965786;0.65;1.70;10.01
1556365965799;0.63;1.75;9.95
1556365965802;0.66;1.82;9.89
1556365965817;0.75;1.90;9.82
1556365965833;0.82;1.99;9.74
1556365965838;0.88;2.08;9.65
1556365965851;0.91;2.14;9.52
1556365965855;0.89;2.15;9.37
1556365965868;0.82;2.09;9.27
1556365965871;0.74;2.03;9.30
1556365965889;0.65;1.99;9.39
1556365965892;0.57;1.95;9.50
1556365965901;0.52;1.92;9.57
1556365965916;0.50;1.89;9.55
1556365965921;0.52;1.85;9.43
1556365965934;0.57;1.82;9.24
1556365965951;0.64;1.81;9.01
1556365965953;0.69;1.82;8.73
1556365965967;0.73;1.84;8.47
1556365965971;0.76;1.88;8.26
1556365965984;0.78;1.93;8.11
1556365966000;0.79;1.98;7.38
1556365966003;0.75;2.14;7.90
1556365966017;0.68;2.21;7.95
1556365966022;0.54;2.28;8.02
1556365966035;0.52;2.35;8.04
1556365966051;0.54;2.40;7.97
1556365966053;0.57;2.50;7.83
1556365966067;0.57;2.65;7.61
1556365966072;0.52;2.83;7.35
1556365966085;0.43;2.97;7.04
