1556366020312;1.43;3.25;7.98
1556366020333;1.17;3.66;7.99
1556366020335;1.15;3.64;8.03
1556366020339;1.10;3.62;8.22
1556366020341;0.99;3.63;8.50
1556366020357;0.82;3.59;8.75
1556366020377;0.04;3.41;8.99
1556366020380;0.48;3.42;9.00
1556366020382;0.34;3.34;9.17
1556366020398;0.25;3.32;9.41
1556366020403;0.23;3.34;9.52
1556366020421;0.24;3.35;9.53
1556366020425;0.25;3.30;9.32
1556366020439;0.24;3.24;9.07
1556366020446;0.25;3.17;8.85
1556366020459;0.28;3.06;8.71
1556366020462;0.33;2.80;8.56
1556366020476;0.34;2.81;8.57
1556366020489;0.52;2.60;8.34
1556366020491;0.51;2.59;8.26
1556366020501;0.48;2.60;8.25
1556366020518;0.40;2.56;8.21
1556366020521;0.24;2.49;8.01
1556366020534;0.00;2.45;7.73
1556366020541;-0.18;2.51;7.56
1556366020557;-0.26;2.60;7.49
1556366020569;-0.34;2.67;7.44
1556366020571;-0.42;2.72;7.45
1556366020585;-0.31;2.66;7.52
1556366020591;-0.13;2.44;7.54
1556366020603;-0.17;2.12;7.55
1556366020618;-0.26;1.86;7.61
1556366020622;-0.22;1.72;7.66
1556366020635;-0.17;1.68;7.60
1556366020641;-0.14;1.72;7.52
1556366020657;-0.13;1.83;7.47
1556366020670;-0.16;1.96;7.44
1556366020672;-0.24;2.06;7.47
1556366020687;-0.32;2.08;7.54
1556366020692;-0.34;2.04;7.63
1556366020704;-0.29;1.94;7.80
1556366020721;-0.20;1.71;8.15
1556366020723;-0.17;1.45;8.47
1556366020737;-0.19;1.30;8.61
1556366020742;-0.17;1.31;8.75
1556366020757;-0.11;1.45;8.80
1556366020771;-0.09;1.58;8.75
1556366020772;-0.08;1.69;8.65
1556366020788;-0.11;1.76;8.62
1556366020792;-0.14;1.82;8.78
1556366020805;-0.18;1.84;9.35
1556366020821;-0.23;1.79;9.36
1556366020823;-0.27;1.70;10.21
1556366020839;-0.31;1.66;10.03
1556366020842;-0.34;1.72;10.37
1556366020857;-0.43;1.79;10.91
1556366020872;-0.47;1.78;11.57
1556366020874;-0.46;1.67;12.25
1556366020888;-0.37;1.50;12.78
1556366020892;-0.21;1.42;13.05
1556366020905;-0.04;1.44;13.15
1556366020912;0.05;1.54;13.12
1556366020926;0.07;1.69;12.99
1556366020939;0.02;1.88;12.77
1556366020942;-0.04;2.09;12.55
1556366020957;-0.11;2.32;12.39
1556366020962;-0.15;2.57;12.29
1556366020975;-0.16;2.81;12.19
1556366020991;-0.15;2.99;12.05
1556366020992;-0.16;3.15;11.88
1556366021007;-0.20;3.27;11.76
1556366021012;-0.25;3.32;11.75
1556366021023;-0.24;3.34;11.82
1556366021041;-0.17;3.30;11.95
1556366021043;-0.03;3.25;12.09
1556366021059;0.14;3.21;12.16
1556366021063;0.31;3.18;12.11
1556366021075;0.44;3.22;11.90
1556366021091;0.52;3.31;11.60
1556366021094;0.53;3.44;11.29
1556366021108;0.51;3.60;11.09
1556366021114;0.48;3.79;10.98
1556366021126;0.49;3.93;10.90
1556366021142;0.53;3.98;10.78
1556366021144;0.64;4.01;10.63
1556366021158;0.78;4.05;10.45
1556366021164;0.83;4.10;10.27
1556366021176;0.81;4.29;9.99
1556366021192;0.73;4.30;10.00
1556366021194;0.59;4.44;9.91
