1556365997754;0.02;3.97;8.46
1556365997760;0.03;3.98;7.84
1556365997779;0.60;4.10;7.44
1556365997782;0.40;4.24;7.69
1556365997800;0.06;4.41;8.24
1556365997803;-0.30;4.56;8.93
1556365997821;-0.57;4.62;9.58
1556365997824;-0.76;4.54;10.09
1556365997842;-0.82;4.33;10.41
1556365997845;-0.75;4.07;10.46
1556365997860;-0.56;3.88;10.30
1556365997867;-0.34;3.73;10.06
1556365997870;-0.15;3.64;9.82
1556365997884;0.01;3.58;9.64
1556365997899;0.18;3.59;9.52
1556365997902;0.33;3.65;9.45
1556365997916;0.42;3.74;9.42
1556365997932;0.44;3.82;9.41
1556365997935;0.38;3.88;9.42
1556365997940;0.28;3.93;9.43
1556365997958;0.11;4.00;9.49
1556365997960;-0.09;4.07;9.58
1556365997975;-0.24;4.09;9.59
1556365997979;-0.28;4.07;9.46
1556365997991;-0.19;4.00;9.23
1556365998009;-0.02;3.92;8.94
1556365998011;0.20;3.83;8.68
1556365998026;0.43;3.74;8.51
1556365998030;0.61;3.70;8.46
1556365998042;0.74;3.71;8.47
1556365998059;0.80;3.72;8.48
1556365998062;0.82;3.73;8.47
1556365998076;0.83;3.75;8.48
1556365998080;0.85;3.78;8.51
1556365998092;0.86;3.80;8.62
1556365998110;0.82;3.84;8.72
1556365998112;0.79;3.87;8.76
1556365998127;0.74;3.90;8.74
1556365998130;0.67;3.94;8.64
1556365998145;0.60;4.02;8.54
1556365998160;0.54;4.06;8.44
1556365998163;0.50;4.08;8.37
1556365998177;0.44;4.07;8.35
1556365998182;0.39;4.05;8.37
1556365998194;0.36;4.06;8.46
1556365998201;0.35;4.07;8.60
1556365998213;0.36;4.05;8.75
1556365998228;0.38;4.01;8.89
1556365998230;0.42;3.96;8.97
1556365998245;0.47;3.91;9.02
1556365998250;0.51;3.89;9.08
1556365998261;0.54;3.87;9.16
1556365998278;0.53;3.86;9.26
1556365998282;0.51;3.89;9.38
1556365998295;0.49;3.94;9.50
1556365998300;0.46;4.01;9.59
1556365998312;0.45;4.09;9.63
1556365998328;0.46;4.16;9.62
1556365998330;0.45;4.20;9.53
1556365998353;0.44;4.24;9.39
1556365998356;0.43;4.27;9.28
1556365998361;0.41;4.33;9.20
1556365998380;0.38;4.40;9.18
1556365998387;0.34;4.48;9.23
1556365998398;0.31;4.55;9.29
1556365998401;0.29;4.60;9.37
1556365998413;0.27;4.61;9.44
1556365998430;0.28;4.56;9.49
1556365998432;0.29;4.52;9.54
1556365998447;0.32;4.51;9.64
1556365998451;0.35;4.57;9.77
1556365998464;0.41;4.67;9.84
1556365998481;0.45;4.77;9.85
1556365998484;0.43;4.80;9.86
1556365998497;0.36;4.72;9.96
1556365998501;0.24;4.57;10.15
1556365998515;0.09;4.42;10.62
1556365998521;-0.06;4.26;10.77
1556365998533;-0.27;4.14;10.83
1556365998548;-0.32;3.98;10.82
1556365998551;-0.31;3.83;10.71
1556365998565;-0.29;3.69;10.52
1556365998571;-0.28;3.56;10.31
1556365998583;-0.27;3.45;10.15
1556365998598;-0.30;3.35;10.02
1556365998601;-0.34;3.26;9.91
1556365998615;-0.39;3.16;9.83
1556365998621;-0.44;3.09;9.70
1556365998633;-0.46;3.05;9.54
1556365998649;-0.50;3.03;9.35
