1556365956515;0.04;4.55;7.35
1556365956543;-0.53;4.65;8.32
1556365956548;-0.52;4.63;8.42
1556365956552;-0.53;4.64;8.43
1556365956554;-0.52;4.40;8.47
1556365956557;-0.48;4.41;8.48
1556365956576;-0.35;4.09;7.87
1556365956594;-0.11;3.96;7.59
1556365956597;0.11;3.81;7.46
1556365956615;0.19;3.72;7.37
1556365956624;0.15;3.10;7.28
1556365956626;-0.57;3.59;7.17
1556365956641;-0.14;3.54;7.10
1556365956643;-0.26;3.47;7.05
1556365956659;-0.35;3.34;6.98
1556365956661;-0.41;3.22;6.86
1556365956672;-0.44;3.10;6.68
1556365956685;-0.40;2.98;6.41
1556365956687;-0.31;2.83;6.12
1556365956702;-0.25;2.73;6.01
1556365956708;-0.17;2.62;6.05
1556365956744;-0.12;2.55;6.11
1556365956750;-0.14;2.52;6.18
1556365956751;-0.18;2.60;6.35
1556365956752;-0.22;2.64;6.63
1556365956758;-0.20;2.63;6.92
1556365956771;-0.11;2.60;7.15
1556365956788;-0.02;2.47;7.23
1556365956790;0.02;2.36;7.15
1556365956806;-0.02;2.30;7.03
1556365956809;-0.13;2.31;6.88
1556365956822;-0.24;2.33;6.79
1556365956840;-0.30;2.34;6.78
1556365956842;-0.26;2.30;6.81
1556365956856;-0.14;2.23;6.90
1556365956861;-0.03;2.15;7.08
1556365956873;0.03;2.12;7.28
1556365956887;0.04;2.13;7.42
1556365956890;0.03;2.14;7.52
1556365956904;0.02;2.16;7.57
1556365956910;0.01;2.18;8.31
1556365956921;-0.01;2.26;8.34
1556365956938;0.59;2.33;8.84
1556365956940;0.15;2.38;9.41
1556365956955;0.24;2.40;9.94
1556365956960;0.25;2.37;10.41
1556365956978;0.14;2.35;10.79
1556365956981;-0.04;2.39;11.06
1556365956991;-0.29;2.40;11.27
1556365957006;-0.49;2.35;11.56
1556365957011;-0.65;2.36;11.88
1556365957023;-0.76;2.38;12.11
1556365957039;-0.71;2.42;12.22
1556365957041;-0.51;2.44;12.33
1556365957055;-0.24;2.50;12.44
1556365957061;0.00;2.59;12.53
1556365957077;0.17;2.69;12.59
1556365957090;0.28;2.80;12.71
1556365957092;0.31;2.86;12.85
1556365957107;0.27;3.02;12.90
1556365957111;0.19;3.18;12.79
1556365957123;0.11;3.23;12.62
1556365957140;0.07;3.25;12.56
1556365957142;0.08;3.26;12.67
1556365957157;0.15;3.27;12.95
1556365957162;0.27;3.28;13.36
1556365957177;0.35;3.29;13.81
1556365957191;0.41;3.26;14.13
1556365957193;0.40;3.25;14.18
1556365957208;0.29;3.28;14.10
1556365957212;0.10;3.28;14.04
1556365957225;-0.06;3.25;14.02
1556365957242;-0.12;3.26;14.00
1556365957244;-0.14;3.37;13.97
1556365957259;-0.17;3.61;13.65
1556365957262;-0.19;4.19;13.26
1556365957277;-0.11;4.35;12.74
1556365957293;-0.09;4.47;12.15
1556365957295;-0.05;4.65;11.60
1556365957309;0.04;4.87;11.10
1556365957312;0.17;5.08;10.61
1556365957327;0.31;5.23;10.22
1556365957332;0.39;5.34;9.91
1556365957344;0.40;5.41;9.61
1556365957361;0.36;5.50;9.24
1556365957367;0.29;5.57;8.89
1556365957381;0.17;5.56;8.63
1556365957384;0.04;5.49;8.51
1556365957396;-0.11;5.44;8.54
1556365957411;-0.24;5.46;8.62
