1556365981557;1.51;5.49;7.59
1556365981566;1.52;5.56;7.60
1556365981591;1.08;6.02;8.24
1556365981594;1.02;6.06;8.41
1556365981597;0.85;6.12;8.71
1556365981616;0.70;6.16;8.83
1556365981619;0.67;6.17;8.62
1556365981621;0.76;6.18;8.16
1556365981643;0.87;6.20;7.71
1556365981647;0.96;6.23;7.54
1556365981663;1.02;6.22;7.60
1556365981671;1.06;6.14;7.74
1556365981676;1.08;6.06;7.95
1556365981681;1.09;6.00;7.96
1556365981697;1.00;6.05;8.31
1556365981722;1.01;6.14;8.71
1556365981726;0.90;6.07;9.09
1556365981728;0.77;5.81;9.29
1556365981731;0.70;5.59;9.40
1556365981753;0.81;5.41;9.52
1556365981756;1.01;5.21;9.74
1556365981769;1.18;4.98;10.04
1556365981776;1.25;4.71;10.50
1556365981780;1.19;4.40;11.14
1556365981795;1.01;4.04;11.85
1556365981824;0.75;3.58;12.56
1556365981828;0.51;3.00;13.10
1556365981829;0.43;2.39;13.32
1556365981831;0.50;1.88;13.23
1556365981858;0.62;1.49;12.90
1556365981862;0.76;1.30;12.48
1556365981864;0.89;1.24;12.12
1556365981870;0.96;1.31;11.99
1556365981894;0.90;1.44;12.03
1556365981897;0.74;1.38;12.56
1556365981900;0.53;1.39;12.57
1556365981914;0.31;1.15;13.16
1556365981928;0.11;0.93;13.79
1556365981931;0.01;0.75;14.24
1556365981947;0.00;0.56;14.47
1556365981952;0.08;0.40;14.49
1556365981965;0.21;0.39;14.37
1556365981979;0.39;0.57;14.14
1556365981984;0.61;0.79;13.81
1556365981996;0.82;1.01;13.46
1556365982002;0.95;1.26;13.17
1556365982014;0.99;1.52;12.91
1556365982030;0.96;1.72;12.71
1556365982032;0.88;1.85;12.55
1556365982046;0.80;1.92;12.43
1556365982051;0.79;1.90;12.37
1556365982063;0.89;1.71;12.29
1556365982080;0.90;1.66;12.32
1556365982085;1.02;1.64;12.45
1556365982096;1.03;1.63;12.62
1556365982102;1.00;1.61;12.70
1556365982113;0.95;1.70;12.79
1556365982130;0.94;1.76;12.77
1556365982132;1.04;1.65;12.48
1556365982148;1.25;1.54;12.12
1556365982151;1.38;1.51;11.67
1556365982164;1.24;1.53;11.17
1556365982180;1.22;1.54;10.84
1556365982185;1.38;1.47;10.68
1556365982198;1.32;1.40;10.41
1556365982201;1.07;1.37;10.05
1556365982215;0.79;1.38;9.54
1556365982232;0.44;1.34;8.87
1556365982234;0.11;1.31;8.24
1556365982248;0.01;1.32;7.89
1556365982251;0.10;1.27;7.90
1556365982265;0.13;1.16;8.03
1556365982271;0.03;1.02;8.18
1556365982284;-0.02;0.97;8.57
1556365982300;-0.07;1.00;9.09
1556365982304;-0.21;1.02;9.50
1556365982320;-0.33;1.02;9.87
1556365982323;-0.39;0.99;10.11
1556365982338;-0.49;0.92;10.16
1556365982353;-0.43;0.93;10.13
1556365982355;-0.15;0.98;10.08
1556365982366;0.11;1.00;9.98
1556365982372;0.21;1.03;9.65
1556365982383;0.22;1.10;9.16
1556365982400;0.26;1.13;8.63
1556365982405;0.29;1.19;8.05
1556365982417;0.31;1.28;7.47
1556365982422;0.27;1.45;7.01
1556365982434;-0.23;1.71;6.94
1556365982451;-0.22;1.72;6.95
