1556365932290;-0.27;4.50;8.86
1556365932303;-0.32;4.41;8.93
1556365932306;-0.19;4.48;9.14
1556365932328;-0.15;4.49;9.13
1556365932332;-0.10;4.50;9.11
1556365932335;-0.07;4.47;9.12
1556365932356;-0.11;4.42;9.02
1556365932359;-0.20;4.39;8.93
1556365932377;-0.29;4.36;8.82
1556365932380;-0.34;4.35;8.74
1556365932383;-0.35;4.36;8.75
1556365932396;-0.34;4.35;8.79
1556365932402;-0.35;4.44;8.93
1556365932419;-0.36;4.48;9.06
1556365932422;-0.35;4.51;9.17
1556365932435;-0.36;4.54;9.21
1556365932447;-0.37;4.57;9.25
1556365932461;-0.36;4.56;9.27
1556365932463;-0.35;4.53;9.25
1556365932474;-0.34;4.49;9.21
1556365932488;-0.31;4.47;9.16
1556365932491;-0.30;4.46;9.13
1556365932505;-0.33;4.47;9.14
1556365932511;-0.35;4.45;9.17
1556365932523;-0.34;4.43;9.14
1556365932539;-0.30;4.42;9.07
1556365932541;-0.28;4.44;9.00
1556365932555;-0.29;4.46;8.97
1556365932561;-0.33;4.45;9.00
1556365932573;-0.35;4.43;9.01
1556365932589;-0.34;4.42;8.99
1556365932591;-0.34;4.41;9.00
1556365932607;-0.32;4.43;9.02
1556365932612;-0.31;4.45;9.07
1556365932623;-0.29;4.44;9.11
1556365932640;-0.27;4.45;9.13
1556365932642;-0.26;4.46;9.12
1556365932656;-0.27;4.48;9.13
1556365932661;-0.26;4.49;9.14
1556365932673;-0.27;4.50;9.13
1556365932690;-0.26;4.51;9.12
1556365932692;-0.27;4.50;9.13
1556365932708;-0.28;4.48;9.12
1556365932713;-0.29;4.47;9.11
1556365932725;-0.28;4.46;9.09
1556365932741;-0.30;4.44;9.07
1556365932743;-0.32;4.43;9.03
1556365932758;-0.34;4.42;9.01
1556365932761;-0.35;4.43;9.02
1556365932775;-0.37;4.41;9.03
1556365932782;-0.36;4.43;9.06
1556365932794;-0.35;4.45;9.10
1556365932808;-0.34;4.46;9.13
1556365932813;-0.34;4.47;9.14
1556365932826;-0.33;4.46;9.10
1556365932832;-0.32;4.47;9.11
1556365932844;-0.31;4.48;9.13
1556365932860;-0.32;4.47;9.16
1556365932862;-0.31;4.46;9.17
1556365932876;-0.29;4.47;9.16
1556365932882;-0.28;4.46;9.15
1556365932893;-0.30;4.47;9.13
1556365932910;-0.32;4.48;9.10
1556365932916;-0.33;4.46;9.07
1556365932927;-0.32;4.47;9.08
1556365932932;-0.31;4.44;9.07
1556365932944;-0.30;4.43;9.08
1556365932961;-0.31;4.44;9.09
1556365932964;-0.32;4.45;9.10
1556365932978;-0.33;4.44;9.09
1556365932982;-0.34;4.45;9.08
1556365932995;-0.34;4.43;9.06
1556365933011;-0.35;4.44;9.07
1556365933017;-0.34;4.43;9.12
1556365933028;-0.33;4.44;9.14
1556365933032;-0.32;4.45;9.15
1556365933045;-0.31;4.46;9.16
1556365933061;-0.30;4.45;9.17
1556365933063;-0.31;4.46;9.17
1556365933078;-0.29;4.45;9.14
1556365933082;-0.28;4.46;9.12
1556365933095;-0.32;4.45;9.09
1556365933102;-0.34;4.44;9.08
1556365933114;-0.36;4.43;9.09
1556365933129;-0.35;4.42;9.11
1556365933132;-0.36;4.43;9.13
1556365933146;-0.35;4.41;9.14
1556365933152;-0.34;4.42;9.12
1556365933166;-0.34;4.43;9.10
1556365933179;-0.33;4.44;9.07
