1556365970505;-0.16;4.75;7.97
1556365970528;-0.05;4.77;7.71
1556365970531;-0.04;4.78;7.80
1556365970549;-0.03;4.81;8.03
1556365970552;-0.02;4.82;8.35
1556365970570;-0.03;4.79;8.62
1556365970572;-0.02;4.70;8.71
1556365970575;-0.03;4.61;8.68
1556365970589;-0.04;4.54;8.57
1556365970606;-0.02;4.50;8.47
1556365970612;0.03;4.42;8.39
1556365970615;0.13;4.33;8.30
1556365970630;0.24;4.22;8.15
1556365970646;0.30;4.16;7.95
1556365970649;0.29;4.14;7.76
1556365970662;0.26;4.10;7.62
1556365970666;0.17;4.03;7.50
1556365970679;0.02;3.96;7.38
1556365970685;-0.14;3.91;7.28
1556365970694;-0.33;3.85;7.29
1556365970708;-0.44;3.77;7.11
1556365970714;-0.43;3.64;7.01
1556365970726;-0.34;3.47;6.90
1556365970741;-0.17;3.26;6.79
1556365970744;0.01;3.04;6.57
1556365970758;0.17;2.61;6.38
1556365970764;0.34;2.47;6.12
1556365970776;0.41;2.32;5.89
1556365970792;0.42;2.12;5.76
1556365970794;0.34;1.95;5.74
1556365970809;0.25;1.84;5.83
1556365970814;0.18;1.73;5.93
1556365970826;0.19;1.65;5.98
1556365970842;0.21;1.61;6.00
1556365970845;0.13;1.66;5.93
1556365970859;-0.11;1.73;5.83
1556365970864;-0.36;1.78;5.78
1556365970876;-0.52;1.84;5.79
1556365970894;-0.62;1.83;5.80
1556365970896;-0.71;1.74;6.02
1556365970910;-0.69;1.69;6.43
1556365970915;-0.57;1.62;6.73
1556365970927;-0.43;1.55;6.83
1556365970944;-0.31;1.50;6.84
1556365970946;-0.24;1.46;6.85
1556365970960;-0.23;1.42;6.86
1556365970966;-0.24;1.35;6.83
1556365970978;-0.21;1.24;6.80
1556365970994;-0.17;1.03;6.93
1556365970996;-0.23;0.85;7.49
1556365971011;-0.29;0.79;8.52
1556365971017;-0.13;0.86;9.65
1556365971028;0.12;0.96;10.59
1556365971046;0.34;0.93;11.31
1556365971047;0.49;0.80;11.80
1556365971061;0.57;0.74;12.04
1556365971065;0.60;0.78;12.08
1556365971079;0.62;0.80;12.13
1556365971095;0.63;0.78;12.14
1556365971097;0.65;1.07;12.53
1556365971112;0.01;1.29;12.67
1556365971117;0.57;1.40;12.83
1556365971129;0.47;1.41;13.04
1556365971135;0.39;1.40;13.31
1556365971147;0.32;1.39;13.53
1556365971163;0.29;1.34;13.69
1556365971166;0.28;1.27;13.90
1556365971180;0.29;1.28;14.10
1556365971185;0.28;1.34;14.20
1556365971197;0.26;1.42;14.24
1556365971215;0.25;1.49;14.23
1556365971220;0.27;1.53;14.21
1556365971231;0.32;1.58;14.19
1556365971236;0.36;1.63;14.17
1556365971247;0.40;1.65;14.15
1556365971265;0.44;1.68;13.50
1556365971267;0.48;1.71;14.01
1556365971280;0.50;1.74;13.89
1556365971286;0.51;1.79;13.79
1556365971298;0.49;1.85;13.74
1556365971314;0.47;1.89;13.71
1556365971318;0.45;1.90;13.69
1556365971332;0.41;1.92;13.66
1556365971336;0.36;1.94;13.62
1556365971348;0.30;2.04;13.61
1556365971365;0.26;2.16;13.53
1556365971367;0.25;2.28;13.37
1556365971383;0.23;2.38;13.12
1556365971386;0.19;2.51;12.79
1556365971399;0.13;2.72;12.39
