1554731191079;0.19;3.55;9.39
1554731191279;0.73;3.12;9.41
1554731191478;0.65;3.09;9.64
1554731191678;-0.70;2.96;9.49
1554731191880;-1.10;3.15;9.27
1554731192079;-1.04;3.48;9.43
1554731192280;-0.02;2.92;9.89
1554731192479;0.04;2.90;9.19
1554731192680;0.01;3.30;9.20
1554731192880;-0.20;3.45;9.84
1554731193081;-0.47;3.24;9.05
1554731193279;-0.34;3.58;9.17
1554731193479;-0.24;3.61;9.92
1554731193680;0.09;3.33;9.01
1554731193880;0.11;3.63;9.09
1554731194081;-0.07;3.73;9.77
1554731194282;-0.50;3.49;9.83
1554731194480;-0.57;3.66;9.02
